ID;Mun/UF;MUNICIPIO;UF;LATITUDE;LONGITUDE
2577;CACHOEIRA DOS INDIOS - PB;CACHOEIRA DOS INDIOS;PB;-6,92;-38,67
3599;JAPERI - RJ;JAPERI;RJ;-22,64;-43,65
2774;BARRA DE GUABIRABA - PE;BARRA DE GUABIRABA;PE;-8,42;-35,65
2665;OLHO D'AGUA - PB;OLHO D'AGUA;PB;-7,22;-37,75
1384;AREADO - MG;AREADO;MG;-21,35;-46,14
1956;PRATAPOLIS - MG;PRATAPOLIS;MG;-20,74;-46,86
1089;SAO FRANCISCO DE GOIAS - GO;SAO FRANCISCO DE GOIAS;GO;-15,93;-49,26
2775;BARREIROS - PE;BARREIROS;PE;-8,81;-35,18
3636;SAO GONCALO - RJ;SAO GONCALO;RJ;-22,82;-43,05
2134;SOLEDADE DE MINAS - MG;SOLEDADE DE MINAS;MG;-22,06;-45,04
1093;SAO LUIZ DO NORTE - GO;SAO LUIZ DO NORTE;GO;-14,86;-49,32
2983;CAJAZEIRAS DO PIAUI - PI;CAJAZEIRAS DO PIAUI;PI;-6,76;-42,39
3622;PORTO REAL - RJ;PORTO REAL;RJ;-22,42;-44,29
3038;INHUMA - PI;INHUMA;PI;-6,66;-41,7
1031;NEROPOLIS - GO;NEROPOLIS;GO;-16,4;-49,21
787;TARRAFAS - CE;TARRAFAS;CE;-6,68;-39,76
2812;CORTES - PE;CORTES;PE;-8,47;-35,54
1057;PIRACANJUBA - GO;PIRACANJUBA;GO;-17,3;-49,01
3589;DUQUE DE CAXIAS - RJ;DUQUE DE CAXIAS;RJ;-22,78;-43,31
3624;QUEIMADOS - RJ;QUEIMADOS;RJ;-22,71;-43,55
3573;BELFORD ROXO - RJ;BELFORD ROXO;RJ;-22,76;-43,39
3655;VOLTA REDONDA - RJ;VOLTA REDONDA;RJ;-22,52;-44,1
3605;MARICA - RJ;MARICA;RJ;-22,91;-42,81
1518;CLARAVAL - MG;CLARAVAL;MG;-20,39;-47,26
1473;CAPETINGA - MG;CAPETINGA;MG;-20,61;-47,05
3613;NOVA IGUACU - RJ;NOVA IGUACU;RJ;-22,75;-43,45
2825;GAMELEIRA - PE;GAMELEIRA;PE;-8,58;-35,38
2896;SAIRE - PE;SAIRE;PE;-8,32;-35,7
1002;JARAGUA - GO;JARAGUA;GO;-15,75;-49,33
884;AGUA LIMPA - GO;AGUA LIMPA;GO;-18,07;-48,76
891;AMARALINA - GO;AMARALINA;GO;-13,92;-49,29
2582;CAJAZEIRAS - PB;CAJAZEIRAS;PB;-6,89;-38,56
3620;PIRAI - RJ;PIRAI;RJ;-22,62;-43,89
2086;SAO LOURENCO - MG;SAO LOURENCO;MG;-22,11;-45,05
888;ALTO HORIZONTE - GO;ALTO HORIZONTE;GO;-14,19;-49,33
1029;MUTUNOPOLIS - GO;MUTUNOPOLIS;GO;-13,73;-49,27
2903;SANTA CRUZ DO CAPIBARIBE - PE;SANTA CRUZ DO CAPIBARIBE;PE;-7,95;-36,2
2780;BEZERROS - PE;BEZERROS;PE;-8,23;-35,79
1745;JESUANIA - MG;JESUANIA;MG;-21,99;-45,29
5430;IPUEIRAS - TO;IPUEIRAS;TO;-11,23;-48,46
3638;SAO JOAO DE MERITI - RJ;SAO JOAO DE MERITI;RJ;-22,8;-43,37
3067;MARCOS PARENTE - PI;MARCOS PARENTE;PI;-7,12;-43,89
5456;NOVO ACORDO - TO;NOVO ACORDO;TO;-9,96;-47,67
2786;BREJINHO - PE;BREJINHO;PE;-7,34;-37,28
3611;NITEROI - RJ;NITEROI;RJ;-22,88;-43,1
1769;LAMBARI - MG;LAMBARI;MG;-21,97;-45,35
3572;BARRA MANSA - RJ;BARRA MANSA;RJ;-22,54;-44,17
3610;NILOPOLIS - RJ;NILOPOLIS;RJ;-22,8;-43,41
2844;ITAPETIM - PE;ITAPETIM;PE;-7,37;-37,19
5503;TALISMA - TO;TALISMA;TO;-12,79;-49,09
1055;PETROLINA DE GOIAS - GO;PETROLINA DE GOIAS;GO;-16,09;-49,33
1953;POUSO ALTO - MG;POUSO ALTO;MG;-22,19;-44,97
717;LAVRAS DA MANGABEIRA - CE;LAVRAS DA MANGABEIRA;CE;-6,75;-38,97
621;AIUABA - CE;AIUABA;CE;-6,57;-40,12
2927;TAMANDARE - PE;TAMANDARE;PE;-8,76;-35,1
2123;SERRANIA - MG;SERRANIA;MG;-21,54;-46,04
1491;CARMO DE MINAS - MG;CARMO DE MINAS;MG;-22,12;-45,12
2643;MAE D'AGUA - PB;MAE D'AGUA;PB;-7,25;-37,42
1037;NOVA IGUACU DE GOIAS - GO;NOVA IGUACU DE GOIAS;GO;-14,28;-49,38
5144;PEDREGULHO - SP;PEDREGULHO;SP;-20,25;-47,47
2956;ANTONIO ALMEIDA - PI;ANTONIO ALMEIDA;PI;-7,21;-44,19
2661;NAZAREZINHO - PB;NAZAREZINHO;PB;-6,91;-38,32
2894;RIBEIRAO - PE;RIBEIRAO;PE;-8,51;-35,37
2588;CARAUBAS - PB;CARAUBAS;PB;-7,72;-36,49
971;GOIANIA - GO;GOIANIA;GO;-16,67;-49,25
2100;SAO SEBASTIAO DO RIO VERDE - MG;SAO SEBASTIAO DO RIO VERDE;MG;-22,21;-44,97
1547;CORDISLANDIA - MG;CORDISLANDIA;MG;-21,79;-45,7
3645;SEROPEDICA - RJ;SEROPEDICA;RJ;-22,74;-43,7
3626;RESENDE - RJ;RESENDE;RJ;-22,46;-44,44
2567;BOM JESUS - PB;BOM JESUS;PB;-6,81;-38,65
1833;MONTE BELO - MG;MONTE BELO;MG;-21,32;-46,36
1005;JESUPOLIS - GO;JESUPOLIS;GO;-15,95;-49,37
1079;SANTA ISABEL - GO;SANTA ISABEL;GO;-15,29;-49,42
2893;RIACHO DAS ALMAS - PE;RIACHO DAS ALMAS;PE;-8,13;-35,85
2932;TORITAMA - PE;TORITAMA;PE;-7,99;-36,05
